1,4.9600,0.6000,3.5500,1.0000,1.0000,6.0000,-2.214,-2.129,-2.047,-1.977,-1.908,-1.845,-1.788,-1.729,-1.677,-1.624,-1.573,-1.525,-1.476,-1.431,-1.384,-1.340,-1.297,-1.253,-1.214,-1.173,-1.137,-1.101,-1.068,-1.040,-1.012,-0.993,-0.975,-0.970,-0.973,-0.991,-1.036,-1.110,-1.254,-1.494,-1.958,-2.878,-4.935,-9.611,-10.934,-6.339,-4.574,-4.426,-5.231,-5.220,-3.754,-3.111,-2.789,-1.928,-1.302,-0.991,-0.774,-0.652,-0.550,-0.483,-0.431,-0.387,-0.366,-0.345,-0.355,-0.389,-0.486,-0.632,-0.610,-0.431,-0.297,-0.227,-0.182,-0.157,-0.137,-0.123,-0.113,-0.104,-0.099,-0.093,-0.090,-0.088,-0.087,-0.088,-0.088,-0.091,-0.094,-0.098,-0.104,-0.110,-0.118,-0.126,-0.136,-0.147,-0.160,-0.174,-0.190,-0.208,-0.227,-0.250,-0.275,-0.303,-0.335,-0.371,-0.413,-0.461,-0.517,-0.581,-0.657,-0.745,-0.845,-0.956,-1.070,-1.173,-1.251,-1.293,-1.305,-1.304,-1.308,-1.330,-1.379,-1.456,-1.567,-1.713,-1.904,-2.147,-2.458,-2.860,-3.388,-4.100,-5.089,-6.526,-8.752,-12.627,-22.027,-20.090,-11.288,-7.324,-5.101,-3.835,-3.205,-3.015,-3.111,-3.585,-4.768,-7.169,-12.198,-25.242,-12.720,-7.433,-4.834,-3.363,-2.465,-1.890,-1.509,-1.248,-1.070,-0.945,-0.861,-0.806,-0.772,-0.758,-0.756,-0.768,-0.791,-0.822,-0.864,-0.913,-0.972,-1.038,-1.114,-1.200,-1.294,-1.401,-1.518,-1.648,-1.793,-1.952,-2.131,-2.328,-2.549,-2.793,-3.067,-3.373,-3.711,-4.088,-4.501,-4.952,-5.438,-5.946,-6.471,-6.987,-7.471,-7.895,-8.224,-8.445,-8.543,-8.533,-8.443,-8.290,-8.113,-7.916,-7.701,-7.454,-7.133,-6.736,-6.276
5,5.1383,0.4146,3.8614,1.8816,0.6288,6.8000,-2.091,-2.110,-2.144,-2.171,-2.198,-2.236,-2.265,-2.302,-2.346,-2.384,-2.438,-2.498,-2.562,-2.652,-2.754,-2.879,-3.042,-3.231,-3.461,-3.733,-4.021,-4.308,-4.557,-4.703,-4.719,-4.615,-4.412,-4.164,-3.962,-3.856,-3.953,-4.513,-5.375,-5.297,-4.126,-3.156,-2.597,-2.183,-1.922,-1.729,-1.544,-1.442,-1.331,-1.250,-1.257,-1.271,-1.603,-2.179,-2.027,-1.379,-1.057,-0.912,-0.793,-0.755,-0.723,-0.759,-0.805,-0.703,-0.581,-0.523,-0.478,-0.455,-0.437,-0.420,-0.416,-0.409,-0.411,-0.419,-0.428,-0.453,-0.484,-0.531,-0.600,-0.692,-0.822,-0.990,-1.187,-1.390,-1.538,-1.604,-1.590,-1.528,-1.462,-1.403,-1.364,-1.349,-1.351,-1.378,-1.424,-1.490,-1.583,-1.698,-1.846,-2.034,-2.265,-2.565,-2.946,-3.444,-4.114,-5.029,-6.341,-8.310,-11.493,-17.359,-20.287,-12.604,-8.250,-5.660,-4.017,-2.945,-2.245,-1.783,-1.484,-1.306,-1.208,-1.183,-1.218,-1.304,-1.453,-1.653,-1.907,-2.204,-2.487,-2.701,-2.747,-2.592,-2.300,-1.940,-1.613,-1.343,-1.132,-1.002,-0.913,-0.887,-0.928,-1.020,-1.269,-1.722,-2.713,-4.696,-5.942,-4.725,-3.674,-3.332,-3.241,-3.318,-3.394,-3.389,-3.324,-3.149,-2.948,-2.736,-2.526,-2.364,-2.217,-2.108,-2.034,-1.972,-1.950,-1.939,-1.946,-1.982,-2.020,-2.085,-2.164,-2.251,-2.368,-2.489,-2.632,-2.800,-2.974,-3.182,-3.405,-3.645,-3.921,-4.204,-4.514,-4.846,-5.173,-5.517,-5.841,-6.125,-6.372,-6.523,-6.579,-6.543,-6.392,-6.186,-5.951,-5.687,-5.443,-5.206,-4.966,-4.754,-4.541,-4.339,-4.165,-3.990,-3.841,-3.713,-3.587
9,4.8463,0.5497,3.3724,0.8839,1.1605,5.0000,-2.891,-2.824,-2.729,-2.624,-2.530,-2.422,-2.331,-2.241,-2.152,-2.080,-1.999,-1.933,-1.865,-1.798,-1.743,-1.678,-1.626,-1.568,-1.513,-1.465,-1.408,-1.364,-1.311,-1.265,-1.221,-1.171,-1.133,-1.085,-1.048,-1.008,-0.968,-0.939,-0.900,-0.877,-0.847,-0.827,-0.818,-0.807,-0.831,-0.860,-0.959,-1.144,-1.524,-2.165,-2.325,-1.820,-1.304,-0.899,-0.659,-0.544,-0.453,-0.404,-0.359,-0.326,-0.301,-0.274,-0.258,-0.237,-0.225,-0.212,-0.201,-0.196,-0.192,-0.201,-0.219,-0.261,-0.279,-0.232,-0.180,-0.148,-0.130,-0.119,-0.111,-0.107,-0.103,-0.101,-0.100,-0.100,-0.101,-0.103,-0.106,-0.108,-0.113,-0.117,-0.123,-0.129,-0.136,-0.145,-0.153,-0.163,-0.174,-0.186,-0.200,-0.214,-0.230,-0.247,-0.265,-0.286,-0.308,-0.333,-0.361,-0.391,-0.425,-0.463,-0.507,-0.556,-0.612,-0.676,-0.752,-0.840,-0.944,-1.069,-1.218,-1.398,-1.616,-1.879,-2.192,-2.556,-2.964,-3.388,-3.787,-4.111,-4.322,-4.421,-4.444,-4.445,-4.479,-4.592,-4.830,-5.239,-5.887,-6.841,-8.115,-9.392,-9.837,-9.138,-7.834,-6.382,-5.086,-4.071,-3.322,-2.783,-2.396,-2.118,-1.917,-1.772,-1.669,-1.596,-1.547,-1.517,-1.502,-1.499,-1.504,-1.518,-1.537,-1.559,-1.585,-1.611,-1.639,-1.665,-1.690,-1.714,-1.733,-1.747,-1.750,-1.740,-1.710,-1.658,-1.594,-1.545,-1.551,-1.635,-1.786,-1.972,-2.171,-2.370,-2.567,-2.764,-2.962,-3.165,-3.376,-3.596,-3.831,-4.078,-4.344,-4.629,-4.934,-5.264,-5.618,-6.000,-6.409,-6.847,-7.313,-7.798,-8.303,-8.809,-9.299,-9.748,-10.116,-10.373,-10.480
13,4.7437,0.7285,2.9640,0.8807,0.8984,6.8000,-2.117,-2.132,-2.152,-2.167,-2.169,-2.170,-2.172,-2.159,-2.141,-2.126,-2.101,-2.067,-2.038,-2.004,-1.960,-1.921,-1.884,-1.838,-1.797,-1.763,-1.725,-1.691,-1.670,-1.653,-1.642,-1.652,-1.679,-1.725,-1.812,-1.953,-2.162,-2.491,-3.024,-3.882,-5.338,-7.985,-12.801,-15.028,-9.448,-5.941,-4.022,-2.896,-2.177,-1.716,-1.409,-1.174,-1.026,-0.990,-0.970,-0.864,-0.717,-0.618,-0.562,-0.510,-0.469,-0.454,-0.448,-0.426,-0.388,-0.355,-0.336,-0.324,-0.312,-0.306,-0.303,-0.302,-0.303,-0.309,-0.316,-0.326,-0.341,-0.358,-0.380,-0.407,-0.439,-0.478,-0.526,-0.583,-0.651,-0.735,-0.835,-0.957,-1.109,-1.295,-1.521,-1.799,-2.135,-2.528,-2.972,-3.440,-3.877,-4.223,-4.422,-4.453,-4.349,-4.162,-3.939,-3.722,-3.530,-3.368,-3.243,-3.156,-3.098,-3.072,-3.079,-3.108,-3.165,-3.251,-3.357,-3.486,-3.644,-3.817,-4.002,-4.202,-4.393,-4.559,-4.690,-4.750,-4.714,-4.586,-4.355,-4.034,-3.671,-3.282,-2.887,-2.529,-2.206,-1.915,-1.680,-1.494,-1.336,-1.235,-1.192,-1.180,-1.253,-1.466,-1.841,-2.643,-4.298,-6.346,-6.476,-5.129,-4.295,-4.042,-3.982,-4.029,-4.100,-4.036,-3.881,-3.701,-3.485,-3.309,-3.224,-3.173,-3.128,-3.044,-2.836,-2.543,-2.269,-2.028,-1.831,-1.703,-1.612,-1.540,-1.508,-1.500,-1.493,-1.513,-1.555,-1.593,-1.651,-1.733,-1.811,-1.904,-2.027,-2.147,-2.278,-2.443,-2.613,-2.789,-3.006,-3.240,-3.480,-3.765,-4.085,-4.407,-4.768,-5.171,-5.559,-5.942,-6.337,-6.665,-6.887,-7.034,-7.064,-6.923,-6.679,-6.382,-5.997,-5.566,-5.169
17,5.3524,0.4297,3.7664,0.7722,1.1134,7.0000,-1.913,-1.899,-1.913,-1.928,-1.918,-1.930,-1.962,-1.969,-1.990,-2.053,-2.110,-2.179,-2.322,-2.519,-2.771,-3.191,-3.866,-4.870,-6.424,-8.645,-10.289,-9.116,-6.860,-5.181,-4.204,-3.686,-3.516,-3.971,-5.314,-6.533,-5.498,-3.633,-2.504,-1.953,-1.575,-1.307,-1.160,-1.034,-0.914,-0.844,-0.785,-0.717,-0.678,-0.652,-0.623,-0.637,-0.661,-0.607,-0.511,-0.466,-0.454,-0.433,-0.426,-0.437,-0.439,-0.451,-0.496,-0.549,-0.631,-0.815,-1.030,-1.053,-0.839,-0.614,-0.523,-0.512,-0.513,-0.542,-0.605,-0.675,-0.767,-0.903,-1.076,-1.296,-1.603,-2.006,-2.507,-3.107,-3.725,-4.197,-4.422,-4.408,-4.243,-4.060,-3.938,-3.885,-3.921,-4.069,-4.322,-4.693,-5.231,-5.971,-6.961,-8.314,-10.154,-12.435,-14.224,-13.353,-10.672,-8.144,-6.178,-4.724,-3.666,-2.881,-2.299,-1.880,-1.574,-1.343,-1.185,-1.085,-1.017,-0.989,-1.006,-1.047,-1.118,-1.238,-1.388,-1.555,-1.752,-1.929,-2.018,-2.017,-1.910,-1.704,-1.492,-1.316,-1.151,-1.035,-0.992,-0.959,-0.955,-1.039,-1.147,-1.283,-1.598,-2.093,-2.860,-4.670,-8.678,-11.086,-6.884,-4.530,-3.902,-3.879,-3.935,-4.091,-4.126,-3.861,-3.533,-3.221,-2.876,-2.618,-2.474,-2.342,-2.253,-2.254,-2.264,-2.278,-2.360,-2.461,-2.543,-2.674,-2.839,-2.976,-3.137,-3.345,-3.530,-3.716,-3.968,-4.244,-4.531,-4.909,-5.353,-5.760,-6.138,-6.508,-6.770,-6.905,-7.010,-7.061,-6.995,-6.907,-6.848,-6.731,-6.590,-6.520,-6.457,-6.359,-6.335,-6.369,-6.369,-6.421,-6.572,-6.706,-6.861,-7.147,-7.452,-7.746,-8.193,-8.709,-9.178
21,4.9948,0.8172,2.6903,1.0580,0.7842,5.4000,-3.547,-3.463,-3.318,-3.152,-2.982,-2.803,-2.645,-2.489,-2.346,-2.221,-2.096,-1.991,-1.887,-1.793,-1.709,-1.622,-1.551,-1.475,-1.409,-1.346,-1.281,-1.229,-1.169,-1.120,-1.070,-1.021,-0.981,-0.933,-0.899,-0.857,-0.824,-0.794,-0.760,-0.741,-0.713,-0.704,-0.694,-0.696,-0.726,-0.770,-0.901,-1.123,-1.597,-2.102,-1.882,-1.333,-0.952,-0.662,-0.506,-0.419,-0.353,-0.317,-0.279,-0.257,-0.234,-0.215,-0.203,-0.187,-0.181,-0.173,-0.176,-0.187,-0.218,-0.260,-0.244,-0.186,-0.143,-0.119,-0.104,-0.093,-0.086,-0.080,-0.077,-0.074,-0.071,-0.070,-0.068,-0.068,-0.067,-0.067,-0.067,-0.067,-0.067,-0.070,-0.079,-0.096,-0.115,-0.130,-0.143,-0.155,-0.166,-0.178,-0.190,-0.203,-0.218,-0.233,-0.250,-0.267,-0.286,-0.307,-0.329,-0.352,-0.378,-0.405,-0.435,-0.467,-0.502,-0.539,-0.581,-0.625,-0.674,-0.728,-0.788,-0.854,-0.928,-1.012,-1.106,-1.214,-1.338,-1.483,-1.653,-1.856,-2.100,-2.395,-2.755,-3.186,-3.685,-4.207,-4.661,-4.956,-5.118,-5.283,-5.454,-5.245,-4.253,-3.015,-2.218,-1.955,-2.080,-2.502,-3.212,-4.283,-5.898,-8.446,-12.982,-25.650,-17.904,-10.542,-7.026,-4.937,-3.604,-2.719,-2.117,-1.702,-1.412,-1.210,-1.070,-0.977,-0.918,-0.885,-0.875,-0.882,-0.905,-0.940,-0.988,-1.048,-1.117,-1.200,-1.293,-1.397,-1.516,-1.647,-1.795,-1.957,-2.139,-2.342,-2.566,-2.818,-3.096,-3.408,-3.754,-4.137,-4.562,-5.022,-5.526,-6.066,-6.642,-7.251,-7.873,-8.498,-9.079,-9.574,-9.931,-10.094,-10.061,-9.838,-9.474,-9.034,-8.549,-8.075,-7.626
25,5.2722,0.4539,3.5739,1.6080,1.3233,6.4000,-1.879,-1.896,-1.912,-1.930,-1.951,-1.971,-1.994,-2.020,-2.049,-2.082,-2.123,-2.173,-2.235,-2.317,-2.424,-2.566,-2.761,-3.033,-3.418,-3.974,-4.790,-5.985,-7.663,-9.586,-10.367,-8.979,-6.970,-5.352,-4.196,-3.386,-2.810,-2.386,-2.065,-1.820,-1.623,-1.460,-1.328,-1.218,-1.125,-1.045,-0.974,-0.912,-0.861,-0.824,-0.820,-0.855,-0.860,-0.785,-0.744,-0.845,-0.954,-0.873,-0.682,-0.568,-0.536,-0.508,-0.486,-0.486,-0.486,-0.486,-0.503,-0.525,-0.552,-0.597,-0.658,-0.735,-0.845,-0.996,-1.196,-1.471,-1.841,-2.306,-2.842,-3.359,-3.706,-3.792,-3.661,-3.418,-3.162,-2.948,-2.783,-2.670,-2.608,-2.586,-2.599,-2.649,-2.730,-2.837,-2.975,-3.145,-3.340,-3.567,-3.828,-4.115,-4.434,-4.783,-5.147,-5.521,-5.891,-6.224,-6.492,-6.667,-6.710,-6.610,-6.380,-6.033,-5.607,-5.146,-4.669,-4.201,-3.764,-3.359,-2.988,-2.661,-2.369,-2.107,-1.883,-1.687,-1.512,-1.365,-1.241,-1.128,-1.036,-0.964,-0.898,-0.847,-0.818,-0.793,-0.783,-0.803,-0.833,-0.891,-1.017,-1.210,-1.535,-2.153,-2.904,-3.125,-2.710,-2.320,-2.235,-2.303,-2.406,-2.521,-2.567,-2.521,-2.451,-2.373,-2.297,-2.267,-2.276,-2.304,-2.365,-2.446,-2.515,-2.576,-2.629,-2.653,-2.663,-2.678,-2.684,-2.693,-2.721,-2.755,-2.794,-2.855,-2.927,-3.002,-3.098,-3.211,-3.328,-3.466,-3.627,-3.794,-3.977,-4.184,-4.393,-4.597,-4.806,-4.994,-5.137,-5.241,-5.298,-5.280,-5.200,-5.079,-4.909,-4.699,-4.483,-4.264,-4.036,-3.823,-3.636,-3.456,-3.293,-3.164,-3.051,-2.950,-2.881,-2.834,-2.794
29,5.5393,0.6062,2.6840,1.8163,0.8366,6.8000,-1.859,-1.876,-1.879,-1.855,-1.861,-1.872,-1.852,-1.848,-1.864,-1.855,-1.847,-1.867,-1.877,-1.881,-1.915,-1.959,-2.003,-2.084,-2.207,-2.367,-2.605,-2.978,-3.541,-4.430,-5.932,-8.623,-13.774,-17.915,-11.015,-7.026,-4.874,-3.590,-2.776,-2.255,-1.890,-1.612,-1.414,-1.266,-1.133,-1.030,-0.954,-0.878,-0.813,-0.767,-0.721,-0.681,-0.662,-0.637,-0.601,-0.579,-0.565,-0.543,-0.531,-0.529,-0.520,-0.517,-0.525,-0.530,-0.542,-0.570,-0.600,-0.634,-0.691,-0.760,-0.840,-0.955,-1.106,-1.294,-1.554,-1.911,-2.389,-3.054,-3.985,-5.209,-6.651,-7.823,-7.800,-6.650,-5.261,-4.068,-3.169,-2.529,-2.070,-1.772,-1.662,-1.773,-2.251,-3.388,-5.391,-7.761,-8.685,-7.773,-6.568,-5.633,-4.962,-4.485,-4.147,-3.906,-3.728,-3.602,-3.521,-3.465,-3.432,-3.429,-3.437,-3.455,-3.494,-3.539,-3.580,-3.634,-3.684,-3.711,-3.731,-3.730,-3.678,-3.595,-3.475,-3.289,-3.069,-2.830,-2.550,-2.265,-2.006,-1.744,-1.501,-1.313,-1.141,-0.987,-0.895,-0.828,-0.762,-0.766,-0.815,-0.858,-1.008,-1.307,-1.709,-2.626,-4.713,-6.828,-5.527,-3.590,-2.829,-2.702,-2.656,-2.731,-2.912,-2.982,-3.001,-3.035,-2.968,-2.856,-2.796,-2.711,-2.612,-2.587,-2.577,-2.554,-2.597,-2.675,-2.737,-2.849,-3.015,-3.168,-3.354,-3.610,-3.865,-4.136,-4.487,-4.858,-5.222,-5.657,-6.132,-6.566,-7.019,-7.504,-7.905,-8.215,-8.507,-8.698,-8.721,-8.690,-8.631,-8.454,-8.232,-8.065,-7.870,-7.630,-7.460,-7.319,-7.118,-6.952,-6.834,-6.643,-6.441,-6.293,-6.087,-5.845,-5.677,-5.497,-5.282
33,5.2557,0.5425,3.1967,1.0681,1.1659,6.2000,-2.141,-2.066,-1.995,-1.985,-1.937,-1.860,-1.842,-1.813,-1.737,-1.707,-1.688,-1.618,-1.575,-1.561,-1.499,-1.446,-1.432,-1.381,-1.320,-1.305,-1.264,-1.201,-1.183,-1.154,-1.092,-1.073,-1.057,-1.003,-0.985,-0.989,-0.950,-0.946,-0.988,-0.995,-1.055,-1.232,-1.461,-1.952,-2.969,-3.790,-3.190,-2.023,-1.309,-0.979,-0.778,-0.651,-0.570,-0.500,-0.451,-0.418,-0.392,-0.379,-0.369,-0.375,-0.412,-0.466,-0.610,-0.900,-1.097,-0.925,-0.595,-0.401,-0.319,-0.253,-0.213,-0.199,-0.177,-0.162,-0.160,-0.151,-0.144,-0.146,-0.144,-0.141,-0.146,-0.149,-0.150,-0.157,-0.164,-0.170,-0.180,-0.192,-0.202,-0.216,-0.233,-0.249,-0.268,-0.290,-0.314,-0.340,-0.370,-0.403,-0.440,-0.482,-0.528,-0.580,-0.640,-0.707,-0.784,-0.872,-0.975,-1.095,-1.234,-1.402,-1.602,-1.843,-2.142,-2.514,-2.983,-3.587,-4.382,-5.443,-6.895,-8.934,-11.804,-15.217,-15.487,-12.069,-9.034,-6.880,-5.374,-4.323,-3.578,-3.050,-2.695,-2.464,-2.314,-2.241,-2.208,-2.146,-2.053,-1.952,-1.902,-2.149,-2.876,-3.557,-3.244,-2.339,-1.674,-1.312,-1.072,-0.929,-0.866,-0.818,-0.793,-0.806,-0.820,-0.839,-0.886,-0.934,-0.983,-1.057,-1.136,-1.216,-1.320,-1.439,-1.563,-1.717,-1.902,-2.107,-2.362,-2.687,-3.081,-3.583,-4.213,-4.849,-5.196,-5.024,-4.546,-4.175,-4.055,-4.099,-4.248,-4.494,-4.780,-5.070,-5.392,-5.718,-6.000,-6.260,-6.495,-6.645,-6.719,-6.750,-6.700,-6.565,-6.407,-6.218,-5.977,-5.738,-5.518,-5.278,-5.049,-4.863,-4.679,-4.500,-4.372,-4.261,-4.147,-4.083,-4.048
37,5.5863,0.5478,3.3212,1.8774,1.1721,7.0000,-1.811,-1.807,-1.776,-1.805,-1.816,-1.783,-1.800,-1.822,-1.794,-1.801,-1.832,-1.818,-1.821,-1.866,-1.879,-1.897,-1.974,-2.045,-2.123,-2.289,-2.514,-2.803,-3.290,-4.076,-5.301,-7.453,-11.616,-18.691,-13.303,-8.141,-5.461,-3.973,-3.036,-2.405,-2.011,-1.731,-1.489,-1.332,-1.229,-1.105,-1.028,-1.010,-0.953,-0.950,-1.096,-1.216,-1.300,-1.566,-1.755,-1.417,-0.928,-0.729,-0.676,-0.595,-0.570,-0.585,-0.574,-0.607,-0.687,-0.785,-1.013,-1.303,-1.292,-0.972,-0.700,-0.588,-0.541,-0.526,-0.544,-0.572,-0.614,-0.676,-0.751,-0.848,-0.974,-1.130,-1.330,-1.591,-1.924,-2.359,-2.935,-3.684,-4.663,-5.933,-7.515,-9.350,-11.108,-11.987,-11.541,-10.349,-9.065,-7.973,-7.099,-6.404,-5.867,-5.452,-5.121,-4.869,-4.681,-4.531,-4.426,-4.358,-4.307,-4.282,-4.281,-4.282,-4.293,-4.314,-4.319,-4.312,-4.294,-4.233,-4.133,-4.001,-3.809,-3.571,-3.311,-3.012,-2.696,-2.399,-2.102,-1.821,-1.585,-1.373,-1.181,-1.043,-0.930,-0.829,-0.782,-0.763,-0.745,-0.790,-0.887,-0.992,-1.223,-1.642,-2.268,-3.636,-6.561,-8.667,-5.783,-3.473,-2.625,-2.377,-2.260,-2.318,-2.442,-2.475,-2.509,-2.531,-2.456,-2.385,-2.345,-2.267,-2.215,-2.223,-2.217,-2.232,-2.310,-2.383,-2.463,-2.606,-2.753,-2.895,-3.097,-3.318,-3.526,-3.789,-4.090,-4.371,-4.694,-5.065,-5.405,-5.744,-6.124,-6.449,-6.705,-6.962,-7.150,-7.209,-7.227,-7.208,-7.069,-6.882,-6.715,-6.489,-6.219,-6.002,-5.778,-5.510,-5.294,-5.107,-4.873,-4.675,-4.527,-4.340,-4.170,-4.070,-3.947,-3.826,-3.793
